t_s,H_m,v_m_s,y_m,theta_rad,omega_rad_s
28.480000,4055.552000,284.800000,9.526853,0.043268,-0.000716
28.490000,4058.400500,284.900000,9.650053,0.043261,-0.000738
28.500000,4061.250000,285.000000,9.773275,0.043253,-0.000760
28.510000,4064.100500,285.100000,9.896519,0.043245,-0.000781
28.520000,4066.952000,285.200000,10.019784,0.043237,-0.000803
28.530000,4069.804500,285.300000,10.143069,0.043229,-0.000825
28.540000,4072.658000,285.400000,10.266374,0.043221,-0.000847
28.550000,4075.512500,285.500000,10.389698,0.043212,-0.000868
28.560000,4078.368000,285.600000,10.513040,0.043204,-0.000890
28.570000,4081.224500,285.700000,10.636400,0.043195,-0.000912
28.580000,4084.082000,285.800000,10.759777,0.043185,-0.000933
28.590000,4086.940500,285.900000,10.883171,0.043176,-0.000955
28.600000,4089.800000,286.000000,11.006581,0.043166,-0.000977
28.610000,4092.660500,286.100000,11.130006,0.043156,-0.000998
28.620000,4095.522000,286.200000,11.253445,0.043146,-0.001020
28.630000,4098.384500,286.300000,11.376899,0.043136,-0.001042
28.640000,4101.248000,286.400000,11.500366,0.043126,-0.001063
28.650000,4104.112500,286.500000,11.623845,0.043115,-0.001085
28.660000,4106.978000,286.600000,11.747337,0.043104,-0.001107
28.670000,4109.844500,286.700000,11.870840,0.043093,-0.001128
28.680000,4112.712000,286.800000,11.994353,0.043081,-0.001150
28.690000,4115.580500,286.900000,12.117877,0.043070,-0.001172
28.700000,4118.450000,287.000000,12.241410,0.043058,-0.001193
28.710000,4121.320500,287.100000,12.364953,0.043046,-0.001215
28.720000,4124.192000,287.200000,12.488503,0.043034,-0.001237
28.730000,4127.064500,287.300000,12.612061,0.043021,-0.001258
28.740000,4129.938000,287.400000,12.735625,0.043008,-0.001280
28.750000,4132.812500,287.500000,12.859196,0.042995,-0.001302
28.760000,4135.688000,287.600000,12.982773,0.042982,-0.001323
28.770000,4138.564500,287.700000,13.106354,0.042969,-0.001345
28.780000,4141.442000,287.800000,13.229940,0.042955,-0.001367
28.790000,4144.320500,287.900000,13.353530,0.042942,-0.001388
28.800000,4147.200000,288.000000,13.477122,0.042928,-0.001410
28.810000,4150.080500,288.100000,13.600717,0.042913,-0.001431
28.820000,4152.962000,288.200000,13.724313,0.042899,-0.001453
28.830000,4155.844500,288.300000,13.847911,0.042884,-0.001475
28.840000,4158.728000,288.400000,13.971509,0.042870,-0.001496
28.850000,4161.612500,288.500000,14.095107,0.042854,-0.001518
28.860000,4164.498000,288.600000,14.218703,0.042839,-0.001540
28.870000,4167.384500,288.700000,14.342299,0.042824,-0.001561
28.880000,4170.272000,288.800000,14.465892,0.042808,-0.001583
28.890000,4173.160500,288.900000,14.589482,0.042792,-0.001604
28.900000,4176.050000,289.000000,14.713068,0.042776,-0.001626
28.910000,4178.940500,289.100000,14.836651,0.042759,-0.001648
28.920000,4181.832000,289.200000,14.960228,0.042743,-0.001669
28.930000,4184.724500,289.300000,15.083800,0.042726,-0.001691
28.940000,4187.618000,289.400000,15.207366,0.042709,-0.001712
28.950000,4190.512500,289.500000,15.330925,0.042692,-0.001734
28.960000,4193.408000,289.600000,15.454477,0.042674,-0.001755
28.970000,4196.304500,289.700000,15.578020,0.042657,-0.001777
28.980000,4199.202000,289.800000,15.701555,0.042639,-0.001798
28.990000,4202.100500,289.900000,15.825080,0.042621,-0.001820
29.000000,4205.000000,290.000000,15.948596,0.042602,-0.001842
29.010000,4207.900500,290.100000,16.072100,0.042584,-0.001863
29.020000,4210.802000,290.200000,16.195593,0.042565,-0.001885
29.030000,4213.704500,290.300000,16.319074,0.042546,-0.001906
29.040000,4216.608000,290.400000,16.442542,0.042527,-0.001928
29.050000,4219.512500,290.500000,16.565997,0.042508,-0.001949
29.060000,4222.418000,290.600000,16.689437,0.042488,-0.001971
29.070000,4225.324500,290.700000,16.812863,0.042468,-0.001992
29.080000,4228.232000,290.800000,16.936274,0.042448,-0.002014
29.090000,4231.140500,290.900000,17.059668,0.042428,-0.002035
29.100000,4234.050000,291.000000,17.183046,0.042408,-0.002057
29.110000,4236.960500,291.100000,17.306406,0.042387,-0.002078
29.120000,4239.872000,291.200000,17.429748,0.042366,-0.002100
29.130000,4242.784500,291.300000,17.553072,0.042345,-0.002121
29.140000,4245.698000,291.400000,17.676376,0.042324,-0.002142
29.150000,4248.612500,291.500000,17.799660,0.042302,-0.002164
29.160000,4251.528000,291.600000,17.922923,0.042280,-0.002185
29.170000,4254.444500,291.700000,18.046165,0.042258,-0.002207
29.180000,4257.362000,291.800000,18.169385,0.042236,-0.002228
29.190000,4260.280500,291.900000,18.292582,0.042214,-0.002250
29.200000,4263.200000,292.000000,18.415756,0.042191,-0.002271
29.210000,4266.120500,292.100000,18.538905,0.042168,-0.002292
29.220000,4269.042000,292.200000,18.662030,0.042145,-0.002314
29.230000,4271.964500,292.300000,18.785130,0.042122,-0.002335
29.240000,4274.888000,292.400000,18.908203,0.042099,-0.002356
29.250000,4277.812500,292.500000,19.031249,0.042075,-0.002378
29.260000,4280.738000,292.600000,19.154269,0.042051,-0.002399
29.270000,4283.664500,292.700000,19.277260,0.042027,-0.002421
29.280000,4286.592000,292.800000,19.400222,0.042003,-0.002442
29.290000,4289.520500,292.900000,19.523155,0.041978,-0.002463
29.300000,4292.450000,293.000000,19.646058,0.041953,-0.002484
29.310000,4295.380500,293.100000,19.768930,0.041928,-0.002506
29.320000,4298.312000,293.200000,19.891770,0.041903,-0.002527
29.330000,4301.244500,293.300000,20.014579,0.041878,-0.002548
29.340000,4304.178000,293.400000,20.137354,0.041852,-0.002570
29.350000,4307.112500,293.500000,20.260096,0.041827,-0.002591
29.360000,4310.048000,293.600000,20.382804,0.041800,-0.002612
29.370000,4312.984500,293.700000,20.505477,0.041774,-0.002633
29.380000,4315.922000,293.800000,20.628115,0.041748,-0.002655
29.390000,4318.860500,293.900000,20.750716,0.041721,-0.002676
29.400000,4321.800000,294.000000,20.873280,0.041694,-0.002697
29.410000,4324.740500,294.100000,20.995807,0.041667,-0.002718
29.420000,4327.682000,294.200000,21.118296,0.041640,-0.002740
29.430000,4330.624500,294.300000,21.240746,0.041612,-0.002761
29.440000,4333.568000,294.400000,21.363156,0.041585,-0.002782
29.450000,4336.512500,294.500000,21.485526,0.041557,-0.002803
29.460000,4339.458000,294.600000,21.607855,0.041529,-0.002824
29.470000,4342.404500,294.700000,21.730143,0.041500,-0.002845
29.480000,4345.352000,294.800000,21.852388,0.041472,-0.002867
29.490000,4348.300500,294.900000,21.974590,0.041443,-0.002888
29.500000,4351.250000,295.000000,22.096748,0.041414,-0.002909
29.510000,4354.200500,295.100000,22.218863,0.041385,-0.002930
